taxon	sequenceID	name	genus	scaffold	identity	bitscore	host_species	host_genus	host_family	host_order
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.169-Urile_pelagicus	ehbv-avi.27.169-Urile_pelagicus	ehbv-avi.27.169-Urile_pelagicus	Avihepadnavirus	NFMD01000311.1	90.526	140	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.17-Nannopterum_harrisi	ehbv-avi.27.17-Nannopterum_harrisi	ehbv-avi.27.17-Nannopterum_harrisi	Avihepadnavirus	NEVG01000023.1	92.784	177	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.170-Urile_pelagicus	ehbv-avi.27.170-Urile_pelagicus	ehbv-avi.27.170-Urile_pelagicus	Avihepadnavirus	NFMD01000110.1	88.66	140	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.171-Nannopterum_harrisi	ehbv-avi.27.171-Nannopterum_harrisi	ehbv-avi.27.171-Nannopterum_harrisi	Avihepadnavirus	NEVG01000158.1	88.043	140	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.172-Nannopterum_brasilianus	ehbv-avi.27.172-Nannopterum_brasilianus	ehbv-avi.27.172-Nannopterum_brasilianus	Avihepadnavirus	NFME01000504.1	90.526	140	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.173-Phalacrocorax_harrisi	ehbv-avi.27.173-Phalacrocorax_harrisi	ehbv-avi.27.173-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000633.1	92.784	140	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.174-Phalacrocorax_harrisi	ehbv-avi.27.174-Phalacrocorax_harrisi	ehbv-avi.27.174-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000158.1	88.043	140	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.175-Nannopterum_harrisi	ehbv-avi.27.175-Nannopterum_harrisi	ehbv-avi.27.175-Nannopterum_harrisi	Avihepadnavirus	NEVG01000633.1	92.784	140	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.176-Nannopterum_brasilianus	ehbv-avi.27.176-Nannopterum_brasilianus	ehbv-avi.27.176-Nannopterum_brasilianus	Avihepadnavirus	NFME01005181.1	83.962	139	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.177-Nannopterum_harrisi	ehbv-avi.27.177-Nannopterum_harrisi	ehbv-avi.27.177-Nannopterum_harrisi	Avihepadnavirus	NEVG01000054.1	89.474	138	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.178-Nannopterum_harrisi	ehbv-avi.27.178-Nannopterum_harrisi	ehbv-avi.27.178-Nannopterum_harrisi	Avihepadnavirus	NEVG01000107.1	91.753	138	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.179-Urile_pelagicus	ehbv-avi.27.179-Urile_pelagicus	ehbv-avi.27.179-Urile_pelagicus	Avihepadnavirus	NFMD01000293.1	88.66	138	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.18-Urile_pelagicus	ehbv-avi.27.18-Urile_pelagicus	ehbv-avi.27.18-Urile_pelagicus	Avihepadnavirus	NFMD01000630.1	89.691	177	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.180-Phalacrocorax_carbo	ehbv-avi.27.180-Phalacrocorax_carbo	ehbv-avi.27.180-Phalacrocorax_carbo	Avihepadnavirus	scaffold20175	83.333	138	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.181-Phalacrocorax_harrisi	ehbv-avi.27.181-Phalacrocorax_harrisi	ehbv-avi.27.181-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000107.1	91.753	138	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.182-Phalacrocorax_harrisi	ehbv-avi.27.182-Phalacrocorax_harrisi	ehbv-avi.27.182-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000054.1	89.474	138	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.183-Urile_pelagicus	ehbv-avi.27.183-Urile_pelagicus	ehbv-avi.27.183-Urile_pelagicus	Avihepadnavirus	NFMD01000322.1	89.691	137	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.184-Nannopterum_brasilianus	ehbv-avi.27.184-Nannopterum_brasilianus	ehbv-avi.27.184-Nannopterum_brasilianus	Avihepadnavirus	NFME01011051.1	90.722	137	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.185-Phalacrocorax_carbo	ehbv-avi.27.185-Phalacrocorax_carbo	ehbv-avi.27.185-Phalacrocorax_carbo	Avihepadnavirus	scaffold2949	83.505	137	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.186-Phalacrocorax_harrisi	ehbv-avi.27.186-Phalacrocorax_harrisi	ehbv-avi.27.186-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000313.1	86.598	137	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.187-Nannopterum_harrisi	ehbv-avi.27.187-Nannopterum_harrisi	ehbv-avi.27.187-Nannopterum_harrisi	Avihepadnavirus	NEVG01000313.1	86.598	137	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.188-Nannopterum_brasilianus	ehbv-avi.27.188-Nannopterum_brasilianus	ehbv-avi.27.188-Nannopterum_brasilianus	Avihepadnavirus	NFME01011682.1	89.362	137	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.189-Urile_pelagicus	ehbv-avi.27.189-Urile_pelagicus	ehbv-avi.27.189-Urile_pelagicus	Avihepadnavirus	NFMD01000338.1	87.64	137	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.19-Urile_pelagicus	ehbv-avi.27.19-Urile_pelagicus	ehbv-avi.27.19-Urile_pelagicus	Avihepadnavirus	NFMD01000180.1	90.722	177	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.190-Urile_pelagicus	ehbv-avi.27.190-Urile_pelagicus	ehbv-avi.27.190-Urile_pelagicus	Avihepadnavirus	NFMD01000532.1	85.366	137	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.191-Nannopterum_brasilianus	ehbv-avi.27.191-Nannopterum_brasilianus	ehbv-avi.27.191-Nannopterum_brasilianus	Avihepadnavirus	NFME01010585.1	86.598	136	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.192-Urile_pelagicus	ehbv-avi.27.192-Urile_pelagicus	ehbv-avi.27.192-Urile_pelagicus	Avihepadnavirus	NFMD01000252.1	92.857	135	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.193-Phalacrocorax_carbo	ehbv-avi.27.193-Phalacrocorax_carbo	ehbv-avi.27.193-Phalacrocorax_carbo	Avihepadnavirus	scaffold29610	89.691	135	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.194-Nannopterum_harrisi	ehbv-avi.27.194-Nannopterum_harrisi	ehbv-avi.27.194-Nannopterum_harrisi	Avihepadnavirus	NEVG01000402.1	88.421	134	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.195-Phalacrocorax_harrisi	ehbv-avi.27.195-Phalacrocorax_harrisi	ehbv-avi.27.195-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000073.1	85.417	134	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.196-Phalacrocorax_harrisi	ehbv-avi.27.196-Phalacrocorax_harrisi	ehbv-avi.27.196-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000402.1	88.421	134	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.197-Nannopterum_harrisi	ehbv-avi.27.197-Nannopterum_harrisi	ehbv-avi.27.197-Nannopterum_harrisi	Avihepadnavirus	NEVG01000073.1	85.417	134	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.198-Nannopterum_brasilianus	ehbv-avi.27.198-Nannopterum_brasilianus	ehbv-avi.27.198-Nannopterum_brasilianus	Avihepadnavirus	NFME01001308.1	92.857	132	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.199-Urile_pelagicus	ehbv-avi.27.199-Urile_pelagicus	ehbv-avi.27.199-Urile_pelagicus	Avihepadnavirus	NFMD01000392.1	92.632	131	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.2-Nannopterum_harrisi	ehbv-avi.27.2-Nannopterum_harrisi	ehbv-avi.27.2-Nannopterum_harrisi	Avihepadnavirus	NEVG01000633.1	92.784	181	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.20-Phalacrocorax_harrisi	ehbv-avi.27.20-Phalacrocorax_harrisi	ehbv-avi.27.20-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000023.1	92.784	177	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.200-Nannopterum_brasilianus	ehbv-avi.27.200-Nannopterum_brasilianus	ehbv-avi.27.200-Nannopterum_brasilianus	Avihepadnavirus	NFME01002956.1	88.542	131	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.201-Nannopterum_brasilianus	ehbv-avi.27.201-Nannopterum_brasilianus	ehbv-avi.27.201-Nannopterum_brasilianus	Avihepadnavirus	NFME01011476.1	86.17	130	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.202-Phalacrocorax_harrisi	ehbv-avi.27.202-Phalacrocorax_harrisi	ehbv-avi.27.202-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000452.1	90.526	130	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.203-Nannopterum_brasilianus	ehbv-avi.27.203-Nannopterum_brasilianus	ehbv-avi.27.203-Nannopterum_brasilianus	Avihepadnavirus	NFME01010534.1	89.474	130	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.204-Nannopterum_harrisi	ehbv-avi.27.204-Nannopterum_harrisi	ehbv-avi.27.204-Nannopterum_harrisi	Avihepadnavirus	NEVG01000452.1	90.526	130	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.205-Nannopterum_brasilianus	ehbv-avi.27.205-Nannopterum_brasilianus	ehbv-avi.27.205-Nannopterum_brasilianus	Avihepadnavirus	NFME01007416.1	89.773	130	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.206-Phalacrocorax_harrisi	ehbv-avi.27.206-Phalacrocorax_harrisi	ehbv-avi.27.206-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000109.1	76.667	129	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.207-Nannopterum_harrisi	ehbv-avi.27.207-Nannopterum_harrisi	ehbv-avi.27.207-Nannopterum_harrisi	Avihepadnavirus	NEVG01000109.1	76.667	129	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.208-Phalacrocorax_carbo	ehbv-avi.27.208-Phalacrocorax_carbo	ehbv-avi.27.208-Phalacrocorax_carbo	Avihepadnavirus	scaffold23754	81.707	129	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.209-Nannopterum_harrisi	ehbv-avi.27.209-Nannopterum_harrisi	ehbv-avi.27.209-Nannopterum_harrisi	Avihepadnavirus	NEVG01000012.1	88.636	129	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.21-Nannopterum_brasilianus	ehbv-avi.27.21-Nannopterum_brasilianus	ehbv-avi.27.21-Nannopterum_brasilianus	Avihepadnavirus	NFME01002468.1	90.722	177	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.210-Phalacrocorax_harrisi	ehbv-avi.27.210-Phalacrocorax_harrisi	ehbv-avi.27.210-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000018.1	91.667	129	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.211-Phalacrocorax_harrisi	ehbv-avi.27.211-Phalacrocorax_harrisi	ehbv-avi.27.211-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000012.1	88.636	129	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.212-Nannopterum_brasilianus	ehbv-avi.27.212-Nannopterum_brasilianus	ehbv-avi.27.212-Nannopterum_brasilianus	Avihepadnavirus	NFME01007979.1	84.416	129	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.213-Nannopterum_harrisi	ehbv-avi.27.213-Nannopterum_harrisi	ehbv-avi.27.213-Nannopterum_harrisi	Avihepadnavirus	NEVG01000018.1	91.667	129	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.214-Urile_pelagicus	ehbv-avi.27.214-Urile_pelagicus	ehbv-avi.27.214-Urile_pelagicus	Avihepadnavirus	NFMD01000853.1	88.66	128	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.215-Nannopterum_brasilianus	ehbv-avi.27.215-Nannopterum_brasilianus	ehbv-avi.27.215-Nannopterum_brasilianus	Avihepadnavirus	NFME01000289.1	90.722	127	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.216-Nannopterum_brasilianus	ehbv-avi.27.216-Nannopterum_brasilianus	ehbv-avi.27.216-Nannopterum_brasilianus	Avihepadnavirus	NFME01004950.1	85.567	127	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.217-Urile_pelagicus	ehbv-avi.27.217-Urile_pelagicus	ehbv-avi.27.217-Urile_pelagicus	Avihepadnavirus	NFMD01000827.1	87.629	127	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.218-Phalacrocorax_carbo	ehbv-avi.27.218-Phalacrocorax_carbo	ehbv-avi.27.218-Phalacrocorax_carbo	Avihepadnavirus	scaffold8716	86.598	126	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.219-Nannopterum_brasilianus	ehbv-avi.27.219-Nannopterum_brasilianus	ehbv-avi.27.219-Nannopterum_brasilianus	Avihepadnavirus	NFME01001617.1	89.474	126	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.22-Phalacrocorax_harrisi	ehbv-avi.27.22-Phalacrocorax_harrisi	ehbv-avi.27.22-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000130.1	89.691	176	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.220-Nannopterum_harrisi	ehbv-avi.27.220-Nannopterum_harrisi	ehbv-avi.27.220-Nannopterum_harrisi	Avihepadnavirus	NEVG01000137.1	89.362	126	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.221-Phalacrocorax_harrisi	ehbv-avi.27.221-Phalacrocorax_harrisi	ehbv-avi.27.221-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000137.1	89.362	126	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.222-Nannopterum_brasilianus	ehbv-avi.27.222-Nannopterum_brasilianus	ehbv-avi.27.222-Nannopterum_brasilianus	Avihepadnavirus	NFME01011369.1	92.188	125	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.223-Nannopterum_brasilianus	ehbv-avi.27.223-Nannopterum_brasilianus	ehbv-avi.27.223-Nannopterum_brasilianus	Avihepadnavirus	NFME01000766.1	88.66	124	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.224-Urile_pelagicus	ehbv-avi.27.224-Urile_pelagicus	ehbv-avi.27.224-Urile_pelagicus	Avihepadnavirus	NFMD01001186.1	90.426	124	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.225-Nannopterum_brasilianus	ehbv-avi.27.225-Nannopterum_brasilianus	ehbv-avi.27.225-Nannopterum_brasilianus	Avihepadnavirus	NFME01001431.1	80.208	124	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.226-Phalacrocorax_carbo	ehbv-avi.27.226-Phalacrocorax_carbo	ehbv-avi.27.226-Phalacrocorax_carbo	Avihepadnavirus	scaffold2420	90.426	124	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.227-Nannopterum_harrisi	ehbv-avi.27.227-Nannopterum_harrisi	ehbv-avi.27.227-Nannopterum_harrisi	Avihepadnavirus	NEVG01000121.1	89.691	123	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.228-Nannopterum_harrisi	ehbv-avi.27.228-Nannopterum_harrisi	ehbv-avi.27.228-Nannopterum_harrisi	Avihepadnavirus	NEVG01000357.1	85.135	123	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.229-Phalacrocorax_harrisi	ehbv-avi.27.229-Phalacrocorax_harrisi	ehbv-avi.27.229-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000357.1	85.135	123	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.23-Nannopterum_harrisi	ehbv-avi.27.23-Nannopterum_harrisi	ehbv-avi.27.23-Nannopterum_harrisi	Avihepadnavirus	NEVG01000130.1	89.691	176	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.230-Urile_pelagicus	ehbv-avi.27.230-Urile_pelagicus	ehbv-avi.27.230-Urile_pelagicus	Avihepadnavirus	NFMD01000629.1	87.234	123	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.231-Phalacrocorax_harrisi	ehbv-avi.27.231-Phalacrocorax_harrisi	ehbv-avi.27.231-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000121.1	89.691	123	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.232-Phalacrocorax_carbo	ehbv-avi.27.232-Phalacrocorax_carbo	ehbv-avi.27.232-Phalacrocorax_carbo	Avihepadnavirus	scaffold6321	86.486	123	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.233-Nannopterum_harrisi	ehbv-avi.27.233-Nannopterum_harrisi	ehbv-avi.27.233-Nannopterum_harrisi	Avihepadnavirus	NEVG01000478.1	92.063	122	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.234-Phalacrocorax_harrisi	ehbv-avi.27.234-Phalacrocorax_harrisi	ehbv-avi.27.234-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000478.1	92.063	122	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.235-Nannopterum_brasilianus	ehbv-avi.27.235-Nannopterum_brasilianus	ehbv-avi.27.235-Nannopterum_brasilianus	Avihepadnavirus	NFME01002055.1	88.298	122	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.236-Nannopterum_brasilianus	ehbv-avi.27.236-Nannopterum_brasilianus	ehbv-avi.27.236-Nannopterum_brasilianus	Avihepadnavirus	NFME01012080.1	90.426	122	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.237-Nannopterum_brasilianus	ehbv-avi.27.237-Nannopterum_brasilianus	ehbv-avi.27.237-Nannopterum_brasilianus	Avihepadnavirus	NFME01001137.1	83.784	122	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
